Order_ID,User_ID,User_Name,City,Restaurant_Name,Cuisine_Type,Order_Amount,Tip_Amount,Delivery_Time_Mins,Order_Date,Year,Month,Day_of_Week,Payment_Method,Order_Count_Year
ORD_004461,USER_0715,Riya Reddy,Mumbai,Lucknowi Biryani,Biryani,704.18,89.67,29.0,2023-12-21,2023,12,Thursday,Credit Card,9
ORD_004462,USER_0578,Vikram Nair,Bangalore,Lucknowi Biryani,Biryani,468.54,0.0,27.0,2023-07-12,2023,7,Wednesday,Wallet,6
ORD_004463,USER_0799,Sneha Nair,Bhopal,McDonald's,Fast Food,436.7,0.0,44.0,2023-06-07,2023,6,Wednesday,Cash,5
ORD_004464,USER_0576,Sanjay Joshi,Jaipur,Paradise Biryani,Biryani,224.04,29.18,48.0,2024-02-24,2024,2,Saturday,Credit Card,4
ORD_004465,USER_0001,Sneha Sharma,Chennai,Wok & Roll,Chinese,666.89,88.42,55.0,2023-08-17,2023,8,Thursday,Cash,3
ORD_004466,USER_0069,Anjali Reddy,Jaipur,Wok & Roll,Chinese,528.01,64.16,34.0,2024-08-14,2024,8,Wednesday,UPI,4
ORD_004467,USER_0168,Pooja Verma,Mumbai,Dhaba Express,North Indian,466.28,0.0,36.0,2024-10-24,2024,10,Thursday,Wallet,2
ORD_004468,USER_0230,Suresh Nair,Nagpur,Natural Ice Cream,Desserts,293.21,19.09,60.0,2024-03-06,2024,3,Wednesday,Cash,4
ORD_004469,USER_0356,Sanjay Kumar,Indore,Natural Ice Cream,Desserts,422.21,74.72,57.0,2024-05-17,2024,5,Friday,UPI,4
ORD_004470,USER_0501,Kavya Verma,Hyderabad,Chaat Corner,Street Food,102.13,8.19,35.0,2023-11-22,2023,11,Wednesday,Cash,5
ORD_004471,USER_0402,Kavya Reddy,Jaipur,Wendy's,Fast Food,415.65,42.09,47.0,2023-01-06,2023,1,Friday,Wallet,4
ORD_004472,USER_0670,Divya Gupta,Pune,Golgappa House,Street Food,60.02,11.72,47.0,2024-11-07,2024,11,Thursday,Wallet,2
ORD_004473,USER_0128,Anjali Joshi,Hyderabad,Dhaba Express,North Indian,327.41,0.0,57.0,2023-12-05,2023,12,Tuesday,Credit Card,3
ORD_004474,USER_0433,Arun Patel,Delhi,Baskin Robbins,Desserts,208.85,26.37,23.0,2023-11-20,2023,11,Monday,Cash,5
ORD_004475,USER_0578,Vikram Nair,Bangalore,Lucknowi Biryani,Biryani,414.1,69.13,44.0,2023-02-22,2023,2,Wednesday,Cash,6
ORD_004476,USER_0324,Rahul Kumar,Ahmedabad,Chaat Corner,Street Food,55.12,8.31,22.0,2023-02-11,2023,2,Saturday,UPI,1
ORD_004477,USER_0215,Amit Verma,Indore,Biryani Blues,Biryani,508.72,43.12,39.0,2024-02-06,2024,2,Tuesday,UPI,6
ORD_004478,USER_0290,Divya Gupta,Jaipur,Pasta Street,Italian,508.78,99.42,55.0,2024-08-09,2024,8,Friday,Wallet,3
ORD_004479,USER_0283,Neha Verma,Lucknow,Dosa Plaza,South Indian,272.31,37.11,51.0,2023-04-20,2023,4,Thursday,Cash,5
ORD_004480,USER_0537,Priya Verma,Ahmedabad,Dominos,Italian,481.02,0.0,38.0,2023-04-22,2023,4,Saturday,Credit Card,7
ORD_004481,USER_0677,Ananya Sharma,Bangalore,Burger King,Fast Food,433.62,0.0,57.0,2024-01-03,2024,1,Wednesday,Cash,4
ORD_004482,USER_0202,Anjali Singh,Nagpur,Lucknowi Biryani,Biryani,801.87,0.0,38.0,2023-11-04,2023,11,Saturday,Credit Card,3
ORD_004483,USER_0678,Karan Nair,Bhopal,McDonald's,Fast Food,291.08,41.84,57.0,2023-07-05,2023,7,Wednesday,Cash,5
ORD_004484,USER_0747,Sneha Kumar,Delhi,Dominos,Italian,802.04,121.84,49.0,2023-09-10,2023,9,Sunday,UPI,4
ORD_004485,USER_0441,Kavya Rao,Chennai,Delhi Darbar,North Indian,704.93,134.42,24.0,2023-06-19,2023,6,Monday,Credit Card,6
ORD_004486,USER_0800,Rajesh Verma,Mumbai,McDonald's,Fast Food,245.6,48.15,55.0,2024-10-25,2024,10,Friday,Credit Card,5
ORD_004487,USER_0547,Vikram Kumar,Lucknow,Bombay Street,Street Food,183.82,9.78,26.0,2023-10-25,2023,10,Wednesday,Wallet,3
ORD_004488,USER_0202,Anjali Singh,Nagpur,Baskin Robbins,Desserts,376.23,30.35,59.0,2023-06-14,2023,6,Wednesday,UPI,3
ORD_004489,USER_0723,Neha Joshi,Kolkata,Dhaba Express,North Indian,651.27,0.0,30.0,2024-01-30,2024,1,Tuesday,Cash,2
ORD_004490,USER_0484,Kavya Nair,Jaipur,Udipi Kitchen,South Indian,267.77,18.1,34.0,2023-11-13,2023,11,Monday,Cash,4
ORD_004491,USER_0080,Sneha Gupta,Bangalore,Pani Puri Wala,Street Food,61.3,7.19,48.0,2024-02-29,2024,2,Thursday,UPI,3
ORD_004492,USER_0074,Riya Kumar,Indore,Szechuan Kitchen,Chinese,523.05,94.77,23.0,2024-07-19,2024,7,Friday,Credit Card,2
ORD_004493,USER_0544,Riya Joshi,Indore,Bombay Street,Street Food,103.96,14.93,31.0,2024-03-24,2024,3,Sunday,Credit Card,8
ORD_004494,USER_0696,Rahul Singh,Pune,Dhaba Express,North Indian,207.78,26.9,27.0,2024-03-03,2024,3,Sunday,Wallet,1
ORD_004495,USER_0659,Rajesh Rao,Kolkata,Mainland China,Chinese,462.47,49.35,41.0,2024-09-03,2024,9,Tuesday,UPI,2
ORD_004496,USER_0066,Ananya Verma,Bhopal,Pasta Street,Italian,818.57,157.33,43.0,2023-10-16,2023,10,Monday,Cash,6
ORD_004497,USER_0712,Priya Patel,Ahmedabad,KFC,Fast Food,353.67,36.54,39.0,2023-08-23,2023,8,Wednesday,Debit Card,4
ORD_004498,USER_0695,Riya Verma,Delhi,Mainland China,Chinese,574.14,110.36,56.0,2023-05-23,2023,5,Tuesday,Cash,2
ORD_004499,USER_0725,Rahul Kumar,Pune,Madras Cafe,South Indian,384.48,25.17,27.0,2024-01-10,2024,1,Wednesday,Debit Card,3
ORD_004500,USER_0754,Suresh Patel,Jaipur,Giani's,Desserts,414.94,42.18,40.0,2023-09-13,2023,9,Wednesday,UPI,5
ORD_004501,USER_0439,Vikram Patel,Kolkata,Subway,Fast Food,596.93,35.24,46.0,2024-05-21,2024,5,Tuesday,Wallet,6
ORD_004502,USER_0010,Rahul Nair,Delhi,Italian Bistro,Italian,1193.24,99.64,47.0,2023-08-03,2023,8,Thursday,Debit Card,4
ORD_004503,USER_0720,Kavya Rao,Nagpur,Dhaba Express,North Indian,392.02,22.64,60.0,2024-05-11,2024,5,Saturday,Debit Card,5
ORD_004504,USER_0765,Arun Rao,Mumbai,Hyderabadi House,Biryani,681.71,113.58,56.0,2023-07-27,2023,7,Thursday,Credit Card,5
ORD_004505,USER_0251,Anjali Patel,Surat,Wendy's,Fast Food,212.28,25.01,41.0,2024-01-04,2024,1,Thursday,Cash,2
ORD_004506,USER_0325,Rohit Sharma,Chennai,Hyderabadi House,Biryani,857.0,94.58,54.0,2024-06-27,2024,6,Thursday,Wallet,4
ORD_004507,USER_0008,Rohit Kumar,Bangalore,Dominos,Italian,1195.83,222.66,49.0,2023-10-03,2023,10,Tuesday,Cash,6
ORD_004508,USER_0387,Ananya Singh,Chandigarh,Madras Cafe,South Indian,216.91,0.0,52.0,2024-11-18,2024,11,Monday,UPI,2
ORD_004509,USER_0594,Neha Reddy,Nagpur,Bombay Street,Street Food,133.59,25.77,33.0,2024-05-07,2024,5,Tuesday,UPI,5
ORD_004510,USER_0026,Kavya Rao,Jaipur,Italian Bistro,Italian,886.31,0.0,55.0,2023-12-19,2023,12,Tuesday,UPI,3
ORD_004511,USER_0771,Karan Sharma,Jaipur,Chowmein Corner,Chinese,293.19,22.98,27.0,2024-06-23,2024,6,Sunday,Wallet,5
ORD_004512,USER_0159,Kavya Reddy,Nagpur,Szechuan Kitchen,Chinese,290.62,56.51,34.0,2023-10-15,2023,10,Sunday,Credit Card,2
ORD_004513,USER_0523,Meera Verma,Chandigarh,Delhi Darbar,North Indian,409.11,35.84,26.0,2023-07-09,2023,7,Sunday,Wallet,5
ORD_004514,USER_0370,Neha Joshi,Kolkata,KFC,Fast Food,275.19,39.06,40.0,2024-01-12,2024,1,Friday,Wallet,6
ORD_004515,USER_0543,Anjali Patel,Bhopal,Pizza Hut,Italian,989.24,0.0,34.0,2023-09-25,2023,9,Monday,Debit Card,4
ORD_004516,USER_0412,Amit Kumar,Indore,Pizza Hut,Italian,1114.12,0.0,29.0,2023-07-27,2023,7,Thursday,UPI,6
ORD_004517,USER_0487,Neha Patel,Chennai,La Pino'z,Italian,572.49,55.1,48.0,2024-11-14,2024,11,Thursday,Wallet,4
ORD_004518,USER_0774,Arun Reddy,Lucknow,Natural Ice Cream,Desserts,140.1,17.59,47.0,2024-03-29,2024,3,Friday,Credit Card,1
ORD_004519,USER_0095,Sneha Kumar,Chandigarh,Dominos,Italian,353.71,62.81,46.0,2024-01-11,2024,1,Thursday,Wallet,3
ORD_004520,USER_0322,Pooja Kumar,Bhopal,Natural Ice Cream,Desserts,184.13,10.6,53.0,2024-10-02,2024,10,Wednesday,Wallet,5
ORD_004521,USER_0180,Arjun Nair,Delhi,Pizza Hut,Italian,453.0,52.5,53.0,2024-08-13,2024,8,Tuesday,Wallet,2
ORD_004522,USER_0667,Sanjay Reddy,Delhi,Subway,Fast Food,569.81,62.07,24.0,2024-04-23,2024,4,Tuesday,UPI,6
ORD_004523,USER_0208,Priya Reddy,Bangalore,Pizza Hut,Italian,564.16,0.0,50.0,2024-07-21,2024,7,Sunday,Credit Card,4
ORD_004524,USER_0763,Meera Reddy,Mumbai,Baskin Robbins,Desserts,407.8,0.0,33.0,2024-06-10,2024,6,Monday,UPI,2
ORD_004525,USER_0320,Meera Sharma,Jaipur,Amritsari Haveli,North Indian,669.73,61.74,25.0,2023-10-18,2023,10,Wednesday,Cash,3
ORD_004526,USER_0444,Arun Verma,Mumbai,La Pino'z,Italian,936.63,142.34,34.0,2024-10-29,2024,10,Tuesday,Cash,4
ORD_004527,USER_0063,Arun Nair,Jaipur,Chennai Express,South Indian,170.46,13.1,29.0,2024-02-26,2024,2,Monday,Wallet,6
ORD_004528,USER_0281,Arjun Reddy,Delhi,Biryani Blues,Biryani,250.66,32.59,41.0,2023-11-10,2023,11,Friday,UPI,4
ORD_004529,USER_0631,Vikram Singh,Chennai,Baskin Robbins,Desserts,458.03,75.38,26.0,2023-06-16,2023,6,Friday,Cash,3
ORD_004530,USER_0524,Sanjay Rao,Ahmedabad,Wendy's,Fast Food,185.91,36.69,46.0,2024-03-13,2024,3,Wednesday,Cash,6
ORD_004531,USER_0758,Neha Patel,Hyderabad,Dhaba Express,North Indian,734.61,0.0,57.0,2024-02-03,2024,2,Saturday,Cash,4
ORD_004532,USER_0653,Amit Patel,Bangalore,Chennai Express,South Indian,283.74,35.94,60.0,2023-09-26,2023,9,Tuesday,Wallet,5
ORD_004533,USER_0109,Meera Kumar,Indore,Baskin Robbins,Desserts,210.98,23.73,60.0,2023-11-16,2023,11,Thursday,UPI,2
ORD_004534,USER_0559,Neha Joshi,Bangalore,KFC,Fast Food,543.14,0.0,29.0,2024-04-26,2024,4,Friday,Cash,2
ORD_004535,USER_0441,Kavya Rao,Chennai,Behrouz Biryani,Biryani,837.82,0.0,33.0,2023-07-01,2023,7,Saturday,Wallet,6
ORD_004536,USER_0586,Rajesh Nair,Bangalore,La Pino'z,Italian,968.28,50.45,24.0,2023-09-30,2023,9,Saturday,Cash,3
ORD_004537,USER_0658,Ananya Gupta,Delhi,Delhi Darbar,North Indian,569.93,42.94,21.0,2023-06-25,2023,6,Sunday,Debit Card,7
ORD_004538,USER_0655,Vikram Patel,Kolkata,Delhi Darbar,North Indian,466.7,0.0,41.0,2024-03-20,2024,3,Wednesday,Credit Card,8
ORD_004539,USER_0228,Arjun Sharma,Delhi,Pizza Hut,Italian,987.56,0.0,56.0,2024-05-26,2024,5,Sunday,Debit Card,5
ORD_004540,USER_0366,Arjun Rao,Bhopal,McDonald's,Fast Food,403.31,53.58,30.0,2023-06-24,2023,6,Saturday,Debit Card,5
ORD_004541,USER_0772,Pooja Nair,Ahmedabad,Dragon House,Chinese,619.31,0.0,55.0,2023-01-06,2023,1,Friday,Cash,2
ORD_004542,USER_0366,Arjun Rao,Bhopal,Wok & Roll,Chinese,513.93,53.0,27.0,2024-06-05,2024,6,Wednesday,UPI,8
ORD_004543,USER_0402,Kavya Reddy,Jaipur,Punjab Grill,North Indian,450.23,45.08,22.0,2023-06-11,2023,6,Sunday,Debit Card,4
ORD_004544,USER_0778,Riya Rao,Kolkata,Delhi Darbar,North Indian,792.11,0.0,58.0,2023-08-22,2023,8,Tuesday,Cash,5
ORD_004545,USER_0238,Kavya Nair,Hyderabad,Burger King,Fast Food,261.18,42.46,43.0,2023-02-25,2023,2,Saturday,Cash,1
ORD_004546,USER_0760,Rohit Singh,Jaipur,Chowmein Corner,Chinese,520.16,87.52,35.0,2023-09-14,2023,9,Thursday,Wallet,6
ORD_004547,USER_0236,Kavya Joshi,Jaipur,KFC,Fast Food,491.41,96.29,34.0,2023-02-18,2023,2,Saturday,UPI,2
ORD_004548,USER_0658,Ananya Gupta,Delhi,Natural Ice Cream,Desserts,184.19,16.56,55.0,2023-09-21,2023,9,Thursday,Debit Card,7
ORD_004549,USER_0756,Rohit Gupta,Indore,Dhaba Express,North Indian,791.2,115.58,26.0,2023-08-19,2023,8,Saturday,Debit Card,3
ORD_004550,USER_0570,Arjun Singh,Chennai,Baskin Robbins,Desserts,336.31,0.0,40.0,2023-05-12,2023,5,Friday,Cash,3
ORD_004551,USER_0341,Riya Patel,Kolkata,Punjabi Tadka,North Indian,506.69,33.38,57.0,2024-11-18,2024,11,Monday,Cash,4
ORD_004552,USER_0323,Amit Sharma,Jaipur,Madras Cafe,South Indian,373.39,28.21,23.0,2023-05-09,2023,5,Tuesday,Wallet,3
ORD_004553,USER_0054,Karan Joshi,Hyderabad,Bombay Street,Street Food,101.43,8.59,26.0,2023-10-23,2023,10,Monday,Cash,5
ORD_004554,USER_0483,Neha Singh,Jaipur,Chennai Express,South Indian,356.23,0.0,32.0,2023-09-15,2023,9,Friday,Debit Card,5
ORD_004555,USER_0366,Arjun Rao,Bhopal,Cream Stone,Desserts,455.87,85.39,53.0,2024-11-26,2024,11,Tuesday,UPI,8
ORD_004556,USER_0338,Rohit Patel,Chennai,Golgappa House,Street Food,108.75,0.0,44.0,2024-05-05,2024,5,Sunday,UPI,4
ORD_004557,USER_0387,Ananya Singh,Chandigarh,Delhi Darbar,North Indian,331.47,19.46,38.0,2023-05-19,2023,5,Friday,UPI,7
ORD_004558,USER_0270,Arun Singh,Chennai,Dosa Plaza,South Indian,267.5,21.12,53.0,2023-01-07,2023,1,Saturday,Wallet,3
ORD_004559,USER_0216,Pooja Nair,Chennai,Mainland China,Chinese,605.73,83.5,38.0,2023-05-16,2023,5,Tuesday,Cash,4
ORD_004560,USER_0314,Arjun Joshi,Hyderabad,Italian Bistro,Italian,996.34,0.0,21.0,2023-09-10,2023,9,Sunday,Credit Card,2
ORD_004561,USER_0406,Meera Patel,Bangalore,Hyderabadi House,Biryani,461.43,52.87,55.0,2024-03-27,2024,3,Wednesday,Debit Card,4
ORD_004562,USER_0573,Priya Rao,Chennai,Dhaba Express,North Indian,644.34,70.91,53.0,2024-11-13,2024,11,Wednesday,Cash,2
ORD_004563,USER_0471,Rajesh Nair,Nagpur,Paradise Biryani,Biryani,783.96,68.42,35.0,2023-09-25,2023,9,Monday,UPI,2
ORD_004564,USER_0395,Kavya Sharma,Indore,Burger King,Fast Food,523.48,44.24,59.0,2024-09-16,2024,9,Monday,Credit Card,5
ORD_004565,USER_0012,Divya Kumar,Surat,Italian Bistro,Italian,516.3,83.16,45.0,2024-01-02,2024,1,Tuesday,Cash,2
ORD_004566,USER_0535,Kavya Sharma,Delhi,Paradise Biryani,Biryani,620.06,74.53,35.0,2023-07-05,2023,7,Wednesday,Debit Card,3
ORD_004567,USER_0722,Kavya Sharma,Chandigarh,Punjab Grill,North Indian,352.38,43.46,39.0,2023-03-28,2023,3,Tuesday,UPI,3
ORD_004568,USER_0337,Rajesh Joshi,Kolkata,Subway,Fast Food,452.38,80.72,22.0,2023-07-26,2023,7,Wednesday,Debit Card,2
ORD_004569,USER_0780,Arun Rao,Lucknow,Amritsari Haveli,North Indian,475.29,0.0,39.0,2024-03-03,2024,3,Sunday,Debit Card,6
ORD_004570,USER_0399,Kavya Singh,Surat,Lucknowi Biryani,Biryani,862.07,0.0,44.0,2024-05-05,2024,5,Sunday,Cash,7
ORD_004571,USER_0799,Sneha Nair,Bhopal,Dhaba Express,North Indian,350.49,28.33,45.0,2024-12-04,2024,12,Wednesday,Wallet,4
ORD_004572,USER_0747,Sneha Kumar,Delhi,Saravana Bhavan,South Indian,359.57,0.0,27.0,2024-06-15,2024,6,Saturday,UPI,3
ORD_004573,USER_0322,Pooja Kumar,Bhopal,Cream Stone,Desserts,211.17,0.0,50.0,2024-10-16,2024,10,Wednesday,Credit Card,5
ORD_004574,USER_0107,Ananya Singh,Chennai,Delhi Chaat,Street Food,185.49,34.96,57.0,2023-03-11,2023,3,Saturday,Cash,2
ORD_004575,USER_0397,Arjun Sharma,Delhi,Lucknowi Biryani,Biryani,326.73,31.44,24.0,2024-04-18,2024,4,Thursday,Cash,4
ORD_004576,USER_0033,Arun Gupta,Surat,Wendy's,Fast Food,347.84,54.64,48.0,2023-12-06,2023,12,Wednesday,Cash,5
ORD_004577,USER_0149,Sneha Rao,Indore,Natural Ice Cream,Desserts,377.7,22.66,29.0,2024-05-03,2024,5,Friday,Wallet,3
ORD_004578,USER_0121,Divya Singh,Indore,Chowmein Corner,Chinese,530.71,67.05,30.0,2024-07-29,2024,7,Monday,Debit Card,3
ORD_004579,USER_0592,Karan Joshi,Lucknow,Madras Cafe,South Indian,107.75,7.0,42.0,2024-02-19,2024,2,Monday,Wallet,3
ORD_004580,USER_0798,Amit Gupta,Ahmedabad,Biryani Blues,Biryani,525.64,0.0,37.0,2023-07-17,2023,7,Monday,Credit Card,5
ORD_004581,USER_0467,Ananya Sharma,Bhopal,Baskin Robbins,Desserts,311.84,34.47,51.0,2023-05-07,2023,5,Sunday,Cash,2
ORD_004582,USER_0505,Meera Gupta,Indore,Chennai Express,South Indian,350.38,0.0,26.0,2024-09-29,2024,9,Sunday,Debit Card,4
ORD_004583,USER_0768,Arun Patel,Kolkata,McDonald's,Fast Food,176.6,9.79,48.0,2023-01-05,2023,1,Thursday,Debit Card,6
ORD_004584,USER_0421,Riya Sharma,Kolkata,Dhaba Express,North Indian,664.54,38.3,47.0,2023-09-02,2023,9,Saturday,Debit Card,3
ORD_004585,USER_0795,Rajesh Joshi,Chandigarh,Delhi Darbar,North Indian,491.76,63.24,30.0,2024-09-13,2024,9,Friday,Credit Card,3
ORD_004586,USER_0751,Kavya Gupta,Kolkata,Biryani Blues,Biryani,517.42,0.0,37.0,2023-06-07,2023,6,Wednesday,Debit Card,3
ORD_004587,USER_0603,Sneha Patel,Mumbai,Pani Puri Wala,Street Food,79.84,5.37,58.0,2024-09-05,2024,9,Thursday,UPI,3
ORD_004588,USER_0707,Pooja Verma,Lucknow,Pasta Street,Italian,867.96,172.52,48.0,2024-02-22,2024,2,Thursday,Debit Card,6
ORD_004589,USER_0521,Vikram Joshi,Pune,Pani Puri Wala,Street Food,245.67,39.08,50.0,2024-12-20,2024,12,Friday,Cash,3
ORD_004590,USER_0062,Rajesh Rao,Delhi,Paradise Biryani,Biryani,721.4,0.0,57.0,2024-08-24,2024,8,Saturday,Cash,5
ORD_004591,USER_0441,Kavya Rao,Chennai,Delhi Chaat,Street Food,161.65,0.0,45.0,2023-05-04,2023,5,Thursday,Cash,6
ORD_004592,USER_0787,Sneha Gupta,Chennai,Chennai Express,South Indian,378.52,33.53,30.0,2023-10-24,2023,10,Tuesday,Debit Card,4
ORD_004593,USER_0387,Ananya Singh,Chandigarh,Punjab Grill,North Indian,272.55,30.35,45.0,2023-10-28,2023,10,Saturday,UPI,7
ORD_004594,USER_0477,Arun Sharma,Bhopal,Paradise Biryani,Biryani,743.49,0.0,27.0,2024-05-06,2024,5,Monday,Credit Card,5
ORD_004595,USER_0459,Karan Joshi,Lucknow,Chaat Corner,Street Food,135.99,13.45,46.0,2024-03-25,2024,3,Monday,Debit Card,4
ORD_004596,USER_0183,Divya Verma,Surat,Golgappa House,Street Food,194.14,29.73,33.0,2024-08-06,2024,8,Tuesday,Wallet,1
ORD_004597,USER_0561,Karan Verma,Bangalore,Chennai Express,South Indian,238.56,0.0,30.0,2024-02-21,2024,2,Wednesday,UPI,1
ORD_004598,USER_0036,Arjun Patel,Chandigarh,Mainland China,Chinese,360.96,0.0,60.0,2023-11-16,2023,11,Thursday,Credit Card,3
ORD_004599,USER_0589,Arjun Nair,Bangalore,Udipi Kitchen,South Indian,192.69,35.24,28.0,2024-06-06,2024,6,Thursday,Debit Card,3
ORD_004600,USER_0429,Arun Rao,Kolkata,Punjabi Tadka,North Indian,684.14,86.79,22.0,2024-01-29,2024,1,Monday,Credit Card,4
ORD_004601,USER_0447,Meera Reddy,Ahmedabad,Delhi Darbar,North Indian,744.83,126.12,42.0,2024-12-11,2024,12,Wednesday,Cash,3
ORD_004602,USER_0680,Sneha Joshi,Nagpur,Chowmein Corner,Chinese,356.9,0.0,59.0,2023-03-08,2023,3,Wednesday,UPI,10
ORD_004603,USER_0232,Divya Patel,Lucknow,Dosa Plaza,South Indian,337.89,58.23,47.0,2023-06-08,2023,6,Thursday,UPI,3
ORD_004604,USER_0450,Sanjay Rao,Nagpur,Giani's,Desserts,214.59,0.0,34.0,2023-11-27,2023,11,Monday,Credit Card,2
ORD_004605,USER_0285,Ananya Patel,Indore,Wok & Roll,Chinese,638.1,58.47,41.0,2024-12-09,2024,12,Monday,Credit Card,3
ORD_004606,USER_0719,Divya Patel,Bangalore,Szechuan Kitchen,Chinese,661.07,99.05,43.0,2024-03-20,2024,3,Wednesday,Wallet,1
ORD_004607,USER_0070,Rahul Verma,Mumbai,Italian Bistro,Italian,1158.21,90.36,34.0,2023-02-02,2023,2,Thursday,UPI,5
ORD_004608,USER_0795,Rajesh Joshi,Chandigarh,Pani Puri Wala,Street Food,162.02,0.0,41.0,2024-10-31,2024,10,Thursday,Debit Card,3
ORD_004609,USER_0137,Rohit Verma,Bhopal,Keventers,Desserts,147.66,29.37,42.0,2023-11-19,2023,11,Sunday,Debit Card,3
ORD_004610,USER_0510,Karan Joshi,Lucknow,Punjabi Tadka,North Indian,573.74,77.06,54.0,2023-06-10,2023,6,Saturday,UPI,6
ORD_004611,USER_0274,Riya Nair,Indore,McDonald's,Fast Food,497.6,75.16,57.0,2023-05-10,2023,5,Wednesday,Wallet,2
ORD_004612,USER_0604,Neha Nair,Delhi,Baskin Robbins,Desserts,324.53,58.78,35.0,2023-11-22,2023,11,Wednesday,Debit Card,7
ORD_004613,USER_0442,Karan Verma,Hyderabad,Punjab Grill,North Indian,588.89,59.99,43.0,2024-01-28,2024,1,Sunday,Cash,6
ORD_004614,USER_0495,Rajesh Kumar,Bangalore,Bombay Street,Street Food,223.2,0.0,53.0,2023-03-19,2023,3,Sunday,Debit Card,2
ORD_004615,USER_0603,Sneha Patel,Mumbai,Paradise Biryani,Biryani,784.58,0.0,32.0,2023-03-10,2023,3,Friday,Debit Card,4
ORD_004616,USER_0784,Riya Reddy,Lucknow,KFC,Fast Food,440.86,63.33,,2024-06-26,2024,6,Wednesday,UPI,2
ORD_004617,USER_0705,Divya Reddy,Chennai,Wok & Roll,Chinese,672.06,42.59,37.0,2023-07-22,2023,7,Saturday,UPI,5
ORD_004618,USER_0079,Meera Sharma,Bangalore,Paradise Biryani,Biryani,763.17,76.55,29.0,2024-12-17,2024,12,Tuesday,Credit Card,5
ORD_004619,USER_0131,Priya Singh,Bangalore,Subway,Fast Food,483.66,95.3,20.0,2023-02-10,2023,2,Friday,Cash,1
ORD_004620,USER_0277,Meera Reddy,Hyderabad,Dosa Plaza,South Indian,316.16,0.0,55.0,2024-08-19,2024,8,Monday,Wallet,1
ORD_004621,USER_0280,Meera Kumar,Surat,Amritsari Haveli,North Indian,727.83,63.28,39.0,2024-09-07,2024,9,Saturday,Wallet,4
ORD_004622,USER_0683,Riya Verma,Kolkata,Dosa Plaza,South Indian,254.6,48.09,35.0,2024-02-16,2024,2,Friday,Cash,2
ORD_004623,USER_0746,Amit Joshi,Lucknow,Amritsari Haveli,North Indian,394.18,54.76,20.0,2023-01-19,2023,1,Thursday,Debit Card,1
ORD_004624,USER_0671,Arjun Gupta,Bhopal,Amritsari Haveli,North Indian,360.66,0.0,38.0,2023-05-04,2023,5,Thursday,Cash,8
ORD_004625,USER_0349,Pooja Reddy,Kolkata,Amritsari Haveli,North Indian,616.93,62.23,34.0,2023-04-26,2023,4,Wednesday,Debit Card,3
ORD_004626,USER_0657,Riya Rao,Jaipur,Cream Stone,Desserts,115.21,0.0,26.0,2024-08-27,2024,8,Tuesday,Credit Card,6
ORD_004627,USER_0071,Suresh Singh,Surat,Chennai Express,South Indian,224.45,11.96,28.0,2024-12-19,2024,12,Thursday,Cash,6
ORD_004628,USER_0165,Suresh Verma,Nagpur,Subway,Fast Food,523.26,37.48,27.0,2024-04-03,2024,4,Wednesday,Credit Card,2
ORD_004629,USER_0723,Neha Joshi,Kolkata,Lucknowi Biryani,Biryani,804.77,59.4,,2024-06-20,2024,6,Thursday,Debit Card,2
ORD_004630,USER_0637,Sanjay Sharma,Ahmedabad,Wendy's,Fast Food,475.97,84.29,44.0,2024-12-07,2024,12,Saturday,Cash,3
ORD_004631,USER_0593,Pooja Patel,Chandigarh,Wok & Roll,Chinese,350.84,31.21,47.0,2023-09-08,2023,9,Friday,Debit Card,9
ORD_004632,USER_0428,Rahul Joshi,Ahmedabad,Hyderabadi House,Biryani,731.31,90.42,52.0,2023-05-03,2023,5,Wednesday,Cash,2
ORD_004633,USER_0217,Rajesh Nair,Hyderabad,Punjabi Tadka,North Indian,574.17,54.82,52.0,2024-08-11,2024,8,Sunday,Wallet,5
ORD_004634,USER_0692,Divya Nair,Chennai,Natural Ice Cream,Desserts,140.17,0.0,22.0,2024-10-26,2024,10,Saturday,Wallet,6
ORD_004635,USER_0395,Kavya Sharma,Indore,Szechuan Kitchen,Chinese,335.51,55.47,34.0,2023-11-27,2023,11,Monday,Cash,3
ORD_004636,USER_0484,Kavya Nair,Jaipur,Mainland China,Chinese,662.86,,31.0,2024-07-19,2024,7,Friday,UPI,4
ORD_004637,USER_0102,Neha Patel,Indore,Italian Bistro,Italian,1033.27,107.93,36.0,2024-01-08,2024,1,Monday,Debit Card,2
ORD_004638,USER_0558,Meera Patel,Jaipur,Keventers,Desserts,398.35,71.02,32.0,2024-05-31,2024,5,Friday,Wallet,7
ORD_004639,USER_0252,Kavya Nair,Delhi,McDonald's,Fast Food,248.66,0.0,37.0,2024-06-14,2024,6,Friday,Credit Card,5
ORD_004640,USER_0692,Divya Nair,Chennai,Pani Puri Wala,Street Food,120.57,15.25,57.0,2024-06-27,2024,6,Thursday,Credit Card,6
ORD_004641,USER_0016,Sanjay Verma,Chennai,Cream Stone,Desserts,249.16,19.1,58.0,2024-01-28,2024,1,Sunday,UPI,4
ORD_004642,USER_0146,Anjali Patel,Delhi,Delhi Chaat,Street Food,82.65,0.0,54.0,2024-12-05,2024,12,Thursday,Credit Card,9
ORD_004643,USER_0085,Amit Nair,Lucknow,Chowmein Corner,Chinese,353.81,0.0,54.0,2023-12-15,2023,12,Friday,Credit Card,6
